year,severity,vv_db_anom_mean,vv_db_anom_std,vh_db_anom_mean,vh_db_anom_std,rvi_anom_mean,rvi_anom_std
2017,1,-0.6882271766662598,0.23596906661987305,-0.43430566787719727,0.1839737892150879,0.03637704253196716,0.07093587517738342
2017,1,0.13532800622888513,0.6498496779390458,0.3465332691089527,0.6147690625985949,0.029595567857896958,0.1370411348607656
2017,1,-0.1533206303914388,0.6684446291865406,-1.4966500600179036,0.7118340521714849,-0.1745581030845642,0.16426285916963265
2017,1,0.3094806671142578,0.0,1.3763141632080078,0.0,0.1633278727531433,0.0
2017,1,-0.33666950723399286,0.7153782366691817,0.3323233231254246,0.5097780665519241,0.11135370835014012,0.19598817682313707
2017,1,-0.5561661720275879,0.603879451751709,-0.29846954345703125,0.0749969482421875,0.03545603156089783,0.12305483222007751
2017,1,-0.18460898650319954,0.8991183298688966,0.5664174933182565,1.0169268321831764,0.12389391346981651,0.2156014280091938
2017,1,0.48378467559814453,0.0,-0.5436534881591797,0.0,-0.1953079104423523,0.0
2017,1,-0.4577204916212294,0.5044745512846992,-0.3615681330362956,0.33712258251453,0.009557690885331895,0.11451911313787455
2017,1,0.12998104095458984,0.0,0.6226081848144531,0.0,0.03504675626754761,0.0
2017,1,-0.5108921527862549,0.4544117351793606,-0.013080914815266928,0.34964622681386015,0.07664029796918233,0.0640728802626051
2017,1,0.3947105407714844,0.0,0.5935888290405273,0.0,0.016590118408203125,0.0
2017,1,1.4965057373046875,0.0,0.440765380859375,0.0,-0.2097480297088623,0.0
2017,1,0.46996402740478516,0.8507961275035065,-0.20637852805001394,0.6323833807892489,-0.11597634213311332,0.09941137984836035
2017,1,0.19509619217569826,0.7654626299159496,0.37384434178530673,0.730526399680741,0.02390672745590902,0.14942505719699303
2017,1,0.9820318222045898,0.0,0.8431892395019531,0.0,-0.100125253200531,0.0
2017,1,0.9910974502563477,0.0,-0.5916385650634766,0.0,-0.24138963222503662,0.0
2017,1,0.13902980089187622,0.8006563418071592,0.3378364145755768,0.709656430639056,0.025478264316916466,0.14481508640079674
2017,1,-0.6220740079879761,0.6322359312596875,0.22364270687103271,0.5515499303796236,0.12680484354496002,0.11358469242368223
2017,1,-0.816042423248291,0.3624119758605957,-0.020160198211669922,0.582313060760498,0.127621591091156,0.15781432390213013
2017,1,0.013269102319757989,0.7185666773843177,0.3676571135825299,0.6297178418276249,0.048975477827356215,0.14008427450238184
2017,1,0.6916506290435791,0.23951511492350025,0.5591189861297607,0.5165308091410007,-0.028825119137763977,0.05768346794533991
2017,1,2.1834402084350586,0.29329254247663694,-0.13370208740234374,0.3992469843385583,-0.4355745315551758,0.07086538401140949
2017,1,0.13691997528076172,0.9987526561428578,-0.055235862731933594,0.385979670645906,-0.035465111335118614,0.21539631178234686
2017,1,-0.029829073678418465,0.7605047643381248,0.08649698247764316,0.6223027981387441,0.01429044171638295,0.1375968196229269
2017,1,0.07293607318212116,0.796205977725203,0.15518771277533638,0.7655768701976986,0.006608127601562984,0.14486258131932606
2017,1,1.296351432800293,0.160003662109375,0.3842782974243164,1.0916776657104492,-0.1670207977294922,0.22742438316345215
2017,1,1.6740312576293945,0.24494457244873047,1.299281120300293,0.10427188873291016,-0.10423102974891663,0.02833685278892517
2017,1,1.0706430673599243,0.4343519038509861,0.19942212104797363,0.5736304458760126,-0.18672524392604828,0.08115941559902486
2017,1,-0.7356538772583008,0.0,0.051746368408203125,0.0,0.11312311887741089,0.0
2017,1,1.9481325149536133,0.0,0.8302211761474609,0.0,-0.2065134048461914,0.0
2017,1,-0.02991269274455745,0.6434414348827379,0.2469672226324314,0.6580942328765256,0.042989459464220496,0.1342620659515804
2017,1,0.11069726943969727,0.26411637622151407,-0.05907320976257324,0.556610498697266,-0.05565941333770752,0.1263252798674782
2017,1,0.10696528782354336,0.6763460121607293,0.13640090906731436,0.6780983327245407,0.0014989933120870145,0.1464639698031978
2017,1,0.14744128769250225,0.7746807871416702,0.31490508625465696,0.7181396617987901,0.023191326568697608,0.14772855569051405
2017,1,-0.5514935194843947,1.341218048575092,-0.6656430947660196,1.1921419090760534,-0.026179809762973977,0.16048131646818733
2017,1,-0.31634389968857124,1.2614530380116709,-0.013071118092326762,1.120760857905196,0.03773523194315852,0.1822540907455355
2017,1,-1.231008529663086,0.0,0.5966262817382812,0.0,0.32685089111328125,0.0
2017,1,0.713171746995714,0.836278454851689,0.11956628163655598,0.5381685745111653,-0.11654376983642578,0.11545531529168078
2017,1,-0.15116306451650766,0.6725637165611706,0.41195106506347656,0.5959721845518953,0.08277242000286396,0.1596299954309599
2017,1,1.3705434799194336,0.0,0.14528274536132812,0.0,-0.1999383568763733,0.0
2017,1,1.0614728927612305,0.0766592025756836,0.17221307754516602,0.25784730911254883,-0.15299424529075623,0.01835271716117859
2017,2,0.2159281575889124,0.7849218378274077,0.3614820864743716,0.7683138082517545,0.018140408637291553,0.1446301318093851
2017,2,0.12343296682643438,0.7802712301294493,0.3543706410944206,0.727425242107099,0.03201809580018565,0.13720795286683096
2017,2,-0.10946321487426758,1.1227402687072754,-0.7300968170166016,0.48267364501953125,-0.11958238482475281,0.2881491482257843
2017,2,0.5742618120633639,0.6598373137548509,0.5459745847261869,0.6632560228093181,-0.007651639672426077,0.14484837368526787
2017,2,0.2871102806286124,0.6892921717927005,0.2773586612804089,0.6626529638345732,-0.005008363822478932,0.14406608730006584
2017,2,-0.25559115409851074,0.24172091484069824,-0.46186017990112305,0.31023550033569336,-0.04050642251968384,0.00852954387664795
2017,2,0.324935272747809,0.6990718597542169,0.3352127934185485,0.6872941191177403,-0.002605148323238689,0.1443916671874686
2017,2,0.20611133074761065,0.70299555343132,0.302945212326558,0.662086124410476,0.01141751938366387,0.1382804351756065
2017,2,-0.19734343642962468,1.656221976688727,-0.14640511711724372,1.627214371855775,0.00638674115710878,0.15947215629310268
2017,2,0.25934262127518665,0.71855275500375,0.4140449139398265,0.6786526024915138,0.021478601223003255,0.14951727083666808
2017,2,0.5386915683746338,0.5227780152478635,-0.10778141021728516,0.342620219763908,-0.09723819494247436,0.059427825526501124
2017,2,-1.3930025100708008,0.0,0.13009262084960938,0.0,0.18492448329925537,0.0
2017,2,-0.20898056030273438,0.7057981491088867,-0.031615257263183594,0.022978782653808594,0.00695309042930603,0.10200968384742737
2017,2,0.3299196239680559,0.6754673015312149,0.3118580924540702,0.7061179131546292,-0.005443463929434129,0.14201537075351148
2017,2,1.5843172073364258,0.0,0.6464366912841797,0.0,-0.1428641676902771,0.0
2017,2,0.17959363592145378,0.6609300607899015,0.34145973215360237,0.6510604441095827,0.022650271845414793,0.1394190993343702
2017,2,0.2612118721008301,0.0,0.18103313446044922,0.0,-0.019725918769836426,0.0
2017,2,0.1942193629629461,0.6692397161763937,0.23989717416010306,0.653659515884053,0.004413805412253904,0.13984128079182218
2017,2,0.5994081497192383,0.34830876196978433,0.14401944478352866,0.315821151278113,-0.07761911551157634,0.10969908780454606
