vv_db_contrast,vv_db_homogeneity,vv_db_energy,vv_db_entropy,vh_db_contrast,vh_db_homogeneity,vh_db_energy,vh_db_entropy,severity,year
0.9596335565434525,0.6779546709487548,0.3300110839975537,3.6639370350579483,0.7985151569140679,0.7030346100729263,0.3457967264786686,3.491432742521489,1,2017
1.0793876646297298,0.6642555431199905,0.30831241840344203,3.894812729522339,0.9120934585584595,0.6878446499367755,0.32883796646469377,3.6727246045854796,1,2017
1.418942271847454,0.6517537845986943,0.29220781267444207,4.192522347524777,1.2384657415568379,0.6720510466096858,0.31365438644912264,3.950241822701123,1,2017
4.812624018331226,0.5649726633922578,0.1622038730682585,5.906515853595478,4.910424087239416,0.5915768761319119,0.19864650567014247,5.489499085104396,1,2017
2.080435599957031,0.5639160698861463,0.23912384862086966,4.429926766723458,1.6187788699108392,0.5896773599868566,0.2920966178071697,3.931355223567377,1,2017
0.8454545454545455,0.7292207792207792,0.4172422327799402,2.848461697331035,1.6503246753246752,0.5710714285714286,0.37165153339455137,3.0682956948727904,1,2017
0.7957104188053057,0.7122286134464839,0.3176411687421431,3.6291162896688585,1.1445454848223306,0.6436720734911765,0.2922924245937686,3.7980717680527043,1,2017
0.8728001537470443,0.6941862387498918,0.3656669426447664,3.424806734227286,0.7571059535058368,0.7160454891684789,0.3871217491830683,3.210040113322811,1,2017
5.483855850032322,0.3562140926680454,0.23351893094152115,4.323253875109538,3.4315610859728505,0.46419245978934565,0.2804857985034559,3.889757229264531,1,2017
2.5130078255078256,0.5099120242502596,0.32640205627632624,3.450827582454529,1.936188811188811,0.5495879120879121,0.32321273095272746,3.5429205734869083,1,2017
1.166428177578891,0.6558083263466377,0.28056111719063964,4.232452698478383,1.0102122853478788,0.6768194904746534,0.31140324176365985,3.9613988831540534,1,2017
3.174365942028985,0.514774534395698,0.2988348743990201,3.9719364883205004,1.5279287439613527,0.5985356280193237,0.31334433847860527,3.6320748268327803,1,2017
1.7959790583398796,0.610604007845044,0.2739970640374434,4.248044108695751,1.4996740196995293,0.6389783364307514,0.3290095569132153,3.773892970274649,1,2017
0.945794526051239,0.6619815427014356,0.32462075212226993,3.564955198027672,0.7070434349292868,0.7289479913335125,0.4210797295741781,3.0822982096208382,1,2017
3.2094325335684974,0.48963103630854804,0.1952968367139856,5.080138697792734,2.9386691400887326,0.5183650085630431,0.23677457512382472,4.726913167474004,1,2017
1.0050025643558893,0.6699628605213552,0.3334413938093052,3.622795062237185,0.9335302568165698,0.6751162419215123,0.3415936024111892,3.393976612255186,1,2017
1.9135573014934342,0.6128655516551645,0.31337672209711726,3.988518504430282,1.202734011996283,0.6536344765582165,0.2959664654105427,3.975300036549296,1,2017
0.9935782531282444,0.6738774343274572,0.32006497415814517,3.8516238131336027,0.8515902086221023,0.6969290452283409,0.32910514052494105,3.741862336500471,1,2017
3.1996682601680875,0.7582428083731108,0.4241573295640764,4.632867218980834,2.958928409247016,0.767737510576775,0.38273935457831765,4.729518265865393,1,2017
1.6224790639419238,0.7930422467780015,0.4426619854687852,4.415560443576916,1.6080167019597726,0.7926720291135058,0.41934340958605143,4.480809248021605,1,2017
0.0,1.0,1.0,-0.0,0.0,1.0,1.0,-0.0,1,2017
0.07098214285714285,0.9645089285714287,0.9303917084641438,0.43990678750287904,0.0,1.0,1.0,-0.0,1,2017
1.1045319161258447,0.7404219603932866,0.29996083512967436,4.408324484736627,1.0120170852950428,0.7521732703568285,0.3085757333092922,4.31007812921697,2,2017
1.0757552054497141,0.6684424837844585,0.3368670745688446,3.6950122079671615,0.8436690016525341,0.7063648547537797,0.3688851244526382,3.408249716042424,2,2017
0.8902176618635396,0.7053678567827839,0.3941532172439453,3.1241022769258504,0.7201817970322237,0.7140553493018195,0.43991850123985765,2.852262690732672,2,2017
0.9409784882358869,0.6784937675865002,0.33719663648331927,3.5808611384625255,0.8025552863999844,0.7053615471923773,0.35120067938215527,3.4679297004479923,2,2017
0.9884416809716289,0.676904423831922,0.3253273379572362,3.734440119912273,0.84469259945112,0.6995440676317922,0.35114725382720857,3.4866428712279176,2,2017
1.168344112383323,0.6593596504062692,0.30503542780509685,3.9787929868979424,0.9483579301235048,0.6841287457975143,0.3173584532027538,3.795666202198229,2,2017
1.099084906640249,0.8634454259883912,0.6303565979333724,3.12291727640793,1.0806178692462676,0.8609182904397102,0.6093516663522248,3.233776548715846,2,2017
0.276955284873774,0.8893576644461626,0.7116467222991419,1.618036823728676,0.6629826082435616,0.7309974914625,0.37627660898360216,3.1759660330114943,2,2017
1.274573246608108,0.6548333537394306,0.30814666701010485,4.007493917630566,1.029791882699078,0.6770416704836786,0.33377571940084544,3.7259995067967884,2,2017
1.2678746921133803,0.6497443494946167,0.3068535425289843,3.909832212740516,0.993081987007911,0.6752288720520151,0.31615637700018895,3.7903984567994056,2,2017
1.0224063095970763,0.6676893749532364,0.3113933716458759,3.8765751123428354,0.8184888011572938,0.6974430083218276,0.34972527676799775,3.5131399804555756,2,2017
1.038564596517984,0.6668356745564972,0.3039059181096233,3.869481249406358,0.901081669522689,0.6866133086040167,0.32096499285029384,3.714833839749917,2,2017
0.984163022915834,0.6769657484618942,0.3203492746643953,3.77741609750687,0.8438747620421865,0.6981561937527518,0.34361550638448646,3.5499634186086277,2,2017
3.3307692307692314,0.5178275570583264,0.3085947005366751,3.7116861552414444,2.814285714285714,0.4547123464770524,0.2724913301532618,3.907963936828907,2,2017
0.8787963554581608,0.6897149063536792,0.33956403547785324,3.617034663803358,0.771887616929286,0.7123089596055636,0.3569703951516852,3.4753671498659555,2,2017
5.098402353847001,0.38842510862634705,0.22160157297080169,4.6529614832904915,3.4058598691085082,0.4179289652733659,0.21586126192138622,4.592055107856176,2,2017
1.2345069228139784,0.7183217535686147,0.27355579465462665,4.700523151201741,1.0887512732609643,0.7338200452973823,0.2816869876225356,4.562254847014005,2,2017
0.5303882327803529,0.7753000048731754,0.3197650587209392,3.6128649371726453,0.7400058899824378,0.7090833533258485,0.27844061269194775,4.038438631112689,2,2017
0.2562857971829009,0.888977136220821,0.6076549179109203,2.0008688326119035,0.4567790695462575,0.8427933071786593,0.5154828604266706,2.6269440383918305,2,2017
1.3091247211214068,0.6367935855214513,0.2850202133774087,4.142951432795278,0.9819571414531406,0.6754950417756691,0.3187076071107084,3.755884665342122,2,2017
1.212524052065648,0.6320639501980758,0.2842943984874242,3.993137758227838,0.9920147142048669,0.6504646293152234,0.32360777914060185,3.599678736941981,2,2017
1.4421431513614467,0.6227359042969319,0.26854432622066055,4.217143815257179,1.0391558730035497,0.6646603824040649,0.30926182092243226,3.8173510157774366,2,2017
3.223580542264753,0.4920001489738332,0.2841721442671709,3.9707025822797264,2.7198530416951474,0.5188025024511093,0.2689444586780001,4.018021789660683,2,2017
0.8685313842196812,0.6800830461736314,0.36313226874420934,3.1592815208280642,0.5836323091761951,0.7603945491867473,0.4483752490538943,2.68455457564576,2,2017
6.416964285714286,0.34124896268278626,0.25884220146020354,4.009321096516061,4.720982142857142,0.4209011393018746,0.24957662171381362,4.163210069805038,2,2017
4.9641828428944015,0.44193989411606216,0.17926237158892905,5.256621556558532,3.5107914307278043,0.458402840437648,0.2016590323834815,4.925344165239255,2,2017
1.0477452960802578,0.6660478755552242,0.3046340988706476,3.904184358978942,0.8878458460383098,0.6898866668092808,0.3256222333061226,3.6820697474028328,2,2017
1.1883538548555517,0.6515095128288002,0.3178247446106439,3.8341584299659406,1.0249249477897668,0.6766305597682861,0.34434204237669347,3.580525958903757,2,2017
0.9270044161916272,0.6833766384123082,0.3351173332259122,3.6135852387792617,0.9069805460178803,0.6928492728344022,0.3450372464142888,3.5570856115872047,2,2017
1.8756042869959593,0.626962647774399,0.32189216947470645,4.087913877978763,1.2539212937587667,0.6698372302549872,0.35591976824479005,3.651650369975641,2,2017
1.218378223484205,0.6645415057049386,0.32110061252304356,3.8079191778487553,1.026821731398273,0.6779911768638626,0.34835327179666503,3.5658187705805955,2,2017
2.7592424242424243,0.5167496729555552,0.2905356515348744,3.888748107183017,2.50439393939394,0.5513966131907307,0.30835632032073534,3.886864410527127,2,2017
2.921616072305728,0.5356537103494508,0.2947903993065729,4.068523692410889,2.839837410354652,0.5192862669972205,0.26683684101220345,4.200996490534567,2,2017
1.263031795032865,0.6423192202287463,0.2835563741272362,4.133915400908941,1.0315503146672225,0.6698105493429011,0.3125245221963028,3.8233878278669216,2,2017
1.1603457072714933,0.659718277973193,0.3077961177963323,3.929453651815116,0.9608789587242009,0.6829652877778166,0.3279123586021453,3.704249925992847,2,2017
2.622772758642324,0.5440810006986477,0.2492802137345293,4.2831217820044625,2.199675324675325,0.5569021877525714,0.28168421406288946,3.92649958269602,2,2017
1.6102415458937196,0.5706763285024155,0.3223883567000371,3.425236416929635,0.7615217391304347,0.7003695652173915,0.37671832904882635,2.9723807097209214,2,2017
1.1987302394964026,0.6195576337524462,0.3217361718837116,3.687054376358584,1.1392416486667694,0.6566986750996784,0.3788022051011344,3.420563557963951,2,2017
1.1026531480976716,0.6600184646401187,0.31602045839525505,3.832182510495093,0.9237281668179125,0.6905728108549735,0.3365510946087701,3.5994692514511875,2,2017
1.433168334085683,0.636493360509716,0.29707022999241844,4.131268373107122,1.1167037943708489,0.6615894423644255,0.3095741330933862,3.938708694189065,2,2017
1.144163784535221,0.6759304555482931,0.31076281451309407,3.7672342610837695,1.0214368486769672,0.6759097106420948,0.3269851227843525,3.7006938318128944,2,2017
1.0936490661540001,0.6569759887518187,0.32780491294035474,3.801631587605423,0.9069815986390305,0.6894478151711118,0.34675731466749043,3.556453463303741,2,2017
0.9286917136413093,0.6783446414647916,0.3201848778396778,3.7531649161442227,0.8300954048176223,0.6960348936000484,0.32845717484966086,3.606313998813772,2,2017
1.1131704097053527,0.6521979910003849,0.2934996551054464,4.056661062448066,1.0408515882297915,0.6633934632610142,0.29516121085440844,3.985835719961834,2,2017
1.1258937137995395,0.6611161125520879,0.3197753639377031,3.951335677346105,1.008529828746543,0.6733709085555815,0.3295811368822101,3.7752022522320354,2,2017
0.9958473879834586,0.6714465713570297,0.3334348346400116,3.6683789888969534,0.817809084689155,0.7023528838191291,0.36461839946434926,3.3890578338782844,2,2017
0.8640662215435371,0.8467943554881459,0.5630661747228842,3.379215872464146,0.7567975385684091,0.8516330591992635,0.5509696486664359,3.388159735712976,3,2017
2.6944833392414043,0.5854804912039258,0.3774303695095864,3.6220531018985804,1.7838330576233807,0.5420826440584507,0.2589321779644711,4.204173734328047,3,2017
3.271017156862745,0.4868799674541457,0.2638693053872858,4.303596074098267,2.598268581081081,0.5320086885111756,0.2606387284947345,4.251916599274711,3,2017
2.4384246256787563,0.5713490809303774,0.30015956078126177,3.910019792673605,1.7739580044851486,0.6196768641717039,0.34078955443500775,3.6111184370413683,3,2017
1.2590622253273578,0.6551098374352379,0.312046588429039,3.986096497805155,0.9587035259941384,0.6832755420631956,0.32929507720887013,3.743629452682775,3,2017
1.7832405319515412,0.6361468710867895,0.2671825367903726,4.631162184126784,1.556472059175341,0.6615405899834527,0.2942280711355932,4.334241642908422,3,2017
1.0246469113281003,0.6705537891361237,0.31322853654568794,3.849583616256041,0.8363710510748987,0.6996514797242825,0.3519172763818603,3.488194823717891,3,2017
1.038647426758087,0.6806565713184539,0.2809099439491459,4.052575843757227,0.9145882822021474,0.6869295497254502,0.3287045547167703,3.6224819913444963,3,2017
0.9491971217180792,0.6795385799339597,0.338503081799744,3.6319380660974865,0.7986169409231205,0.7088583886493908,0.36380346608851283,3.3860456606490628,3,2017
1.2821143438914437,0.7931372692301557,0.41829251397947287,4.329227869282387,1.2300706314686476,0.7931141790309838,0.3900691532435802,4.417293960908575,3,2017
1.601473335770778,0.6359127815048176,0.30150584389474877,4.1478768702774405,1.1733909178353286,0.672839784909929,0.3350755688050863,3.8025868403978205,3,2017
1.0767700688026525,0.6625954087052546,0.30508871486562394,3.897536944647094,0.8809773291275387,0.6914238417544548,0.3346297689466747,3.5917379705502186,3,2017
1.137890311138329,0.6540387288673666,0.2972006288429999,3.9758339338491138,0.9013625261301148,0.6876666069115445,0.3282839232319483,3.6673202963858196,3,2017
0.8168254728002586,0.69948513388872,0.35041480127240776,3.4566331836288184,0.7609174327103451,0.7115678348732166,0.36388681377658205,3.34706734269381,3,2017
1.9945346320346318,0.5294859307359308,0.4098917025027956,2.7588245424175253,1.5576298701298703,0.553262987012987,0.38872323634017986,2.923637081128073,3,2017
5.134232640424591,0.42366766753945784,0.23854957859699702,4.344401692200024,3.1263821318000886,0.5951384483300346,0.4198400874352928,3.196090608915271,3,2017
0.9991582820032496,0.6740907020231968,0.3187134123229975,3.7879170284936405,0.8662951339072835,0.6937022361302745,0.3392897351091957,3.561596498052476,3,2017
1.0016242599418277,0.6716093706208512,0.31147125880520965,3.8318374315662984,0.8518355051197033,0.6951328913393842,0.33997765632296223,3.5672811831227618,3,2017
6.0608003108003095,0.3840098119509885,0.2669100221531644,3.9323497242572354,4.952991452991452,0.3631313131313132,0.26309089694469706,3.9816991972934868,3,2017
0.9534149909513036,0.675943893635413,0.32308220769304963,3.6766209299466874,0.8265703957876009,0.6982557096280353,0.3447591074542784,3.5062353231551926,3,2017
1.2485676617426673,0.6570920140561681,0.3190134562017779,3.9856473943675303,1.0232819042138406,0.667406201463983,0.3103601236396199,3.897006420147248,3,2017
2.4986407908056285,0.671808392867594,0.291932163884386,4.620760236479735,2.6030137017321096,0.6650036638912367,0.2989670877459454,4.560611627353012,0,2017
1.224898249374378,0.6502871723212584,0.2609638039552966,4.5396357919614,1.0043686880284648,0.6837957492094084,0.27723631012692684,4.366569684780879,0,2017
0.6754897192005715,0.7296506024221225,0.3738970528996636,3.3125433553738244,0.5192097612892845,0.7688106052601268,0.4882370563436069,2.467835563686041,0,2017
1.127213142592813,0.6798069068824514,0.2955920607844537,4.269208816399404,0.9329437256070898,0.7027717137548908,0.3200446485784788,3.9874337508468356,0,2017
1.062338834906968,0.6814846510079905,0.3248495433044101,3.851174829830387,0.8242594085970563,0.7130267173475486,0.36197893305990153,3.517717849361209,0,2017
0.8026807875387847,0.7045774423914948,0.36023313702277304,3.4302306544023824,0.7248234961772766,0.7156220391637745,0.37172219797820827,3.2745961125503134,0,2017
2.645928282175907,0.6561703834056006,0.16632052468736483,5.939323139116466,2.4863836570293834,0.6619484585958627,0.1644718915235232,6.031705081376874,0,2017
0.0,1.0,1.0,-0.0,0.0,1.0,1.0,-0.0,0,2017
1.1925969124346643,0.6593108456790351,0.32377420917689276,3.8745064918959815,0.9267507387196494,0.6878505832932944,0.3526249649805868,3.6007682268767938,0,2017
2.5106468480936,0.7603733055777104,0.3807024961776006,4.782003789245177,2.6208613116373214,0.7264858287225577,0.2540208081805655,5.427670791240626,0,2017
1.1102817099655244,0.6711883453656121,0.305803533455966,3.9784319927850404,0.8946440890490077,0.6922561341078426,0.3335865614225909,3.722218639112642,0,2017
0.4433231276805083,0.9084620372311759,0.6778613429077216,2.323715378177702,0.5064941822417699,0.8824102412833438,0.5710689831117165,2.9285670420218475,0,2017
1.18495208658349,0.671253535133251,0.30496855275928825,4.042363328660685,0.9524216014407149,0.6993577455583156,0.3386230979333807,3.719186480722287,0,2017
0.9442746256328416,0.706206998364472,0.3368425764257168,3.9581644381386214,0.7144497289408748,0.7423774718552675,0.4076716040038596,3.3510178441250646,0,2017
1.576415811685529,0.6431544658708133,0.3061511523441096,4.242990740150287,1.0927236280769321,0.6769270695920715,0.33168382622922155,3.8939560135888867,0,2017
0.8866224301733002,0.6872112619627042,0.34965478830876856,3.487559218486112,0.7240825735483758,0.718347652821281,0.39850972709187527,3.1261853810132316,0,2017
1.3742553032334615,0.6610576422317662,0.30463404050197085,4.129733978624903,0.9897036195580959,0.6883858670946061,0.3256973487033407,3.899673374848448,0,2017
1.0620036836095317,0.6754239690325413,0.3242135506142265,3.8169310893674497,0.8359812597693421,0.6955271930663514,0.33979959986358677,3.606071794251119,0,2017
1.2982567680447943,0.6466472932337166,0.2797407114899531,4.136124549469268,1.0303194682534662,0.6777027139274487,0.3193090704975214,3.7474825618715215,0,2017
1.5102130325814533,0.61812656641604,0.3019056126533146,3.823127963135022,2.0199874686716788,0.53484483266991,0.24332851433803965,4.273189364859426,3,2019
3.077080767651888,0.4883009302859075,0.2381555461950357,4.470550596345833,2.6086335180623967,0.5155327550449887,0.2426021479256501,4.380912226373994,3,2019
1.8789494851994852,0.5694289332156979,0.3033480085160595,3.8498787386431346,1.7130550193050194,0.5999493243243244,0.30553023648500655,3.8784586919552853,3,2019
1.7488661546302349,0.5887281275681522,0.2731602822623821,4.249359886417285,1.3169743377104006,0.6321914604520845,0.31290867739588313,3.824355574041849,3,2019
4.443040293040292,0.41537388051867685,0.2166211749128938,4.614983095656163,1.8900305250305252,0.5801324786324786,0.28803766649926565,3.95112503465652,3,2019
1.0781642957930508,0.6549136076803787,0.3000765886743738,3.8806016654763833,1.000488741616911,0.6668930146932233,0.31103154933886606,3.757612928119063,3,2019
1.1101292261247506,0.6523445151978479,0.2950063613433799,3.95769272247394,0.9808726856376793,0.6699749878981446,0.3011875893200143,3.8914192891506225,3,2019
2.131021421107628,0.5082344489519945,0.2661563008166692,4.1554923766464045,1.6105538140020899,0.5653187042842216,0.27331884368491416,4.038599869057099,3,2019
1.243904504357677,0.6369538873039466,0.2861006696195654,4.073543789321822,1.0657066782954914,0.6593367272647699,0.3031429665367976,3.880883708788191,3,2019
3.742063492063491,0.5178197945845004,0.26948404247953917,4.008984098108636,2.4424603174603168,0.5108426704014938,0.25003937853757957,4.180979584382866,2,2019
15.276041666666663,0.1896633417920182,0.23077555258836815,4.29719529780426,8.167013888888887,0.27709963498566437,0.26189727168495125,3.9985946250273994,2,2019
4.995783259540375,0.40589081014351697,0.21880432128577962,4.620412759976602,2.914663714948345,0.4788688593717057,0.23583166271403583,4.357138993758654,2,2019
2.164899994185708,0.5494488650160918,0.23937575147271453,4.459010546462128,2.0996684400255825,0.5711376148750098,0.2539406487472864,4.300746515771568,2,2019
4.683367666446935,0.41298956302569767,0.18039190261503055,5.188486330809915,3.103659909909911,0.49411665963226226,0.22153406698833167,4.8079869322624305,2,2019
1.5348557511678098,0.6088826847890543,0.28084765897908603,4.165372251845167,1.0886304067964117,0.6588437842110483,0.32704322075258374,3.6751991835002222,2,2019
2.737948717948718,0.5179183365653954,0.2280599516279192,4.504652069437597,2.663392857142857,0.5180113930187459,0.22829982009548203,4.4931351655361285,2,2019
4.826818181818181,0.3970676787441493,0.22239185850774223,4.507053633189783,3.084545454545455,0.5708996297819827,0.3436889223666718,3.579312829262322,2,2019
1.2655813576712198,0.6440277230986702,0.29951689818307137,3.9563873792415762,1.0411997572857021,0.6605604404841542,0.31400241506724624,3.7678128921014316,2,2019
1.1994179894179895,0.6516560846560847,0.3074067582944451,3.7362004922627716,0.8991005291005292,0.6658148148148149,0.32346699068501594,3.530560412623509,2,2019
0.7460440316477468,0.7270811833505332,0.47992217231860673,2.4247558654581134,0.7284141726866186,0.702562779497764,0.41219087040435365,2.7458469084201402,2,2019
3.061625572495137,0.4281773710801844,0.23208852865748392,4.394206346955612,2.5342163874772567,0.5473469163686554,0.2786315676287338,4.037078832122012,2,2019
1.0483630952380953,0.6484375,0.35360326398436176,3.2377869122436453,1.2073412698412698,0.6168650793650794,0.34084944064757705,3.333434144776579,2,2019
1.5540849673202612,0.5704084967320262,0.3043802978001521,3.6193565683460087,1.4691176470588236,0.5609313725490196,0.3007803457969217,3.6420450777915763,2,2019
1.341177389561806,0.6059793856471655,0.26712823253998824,4.118858547480077,1.2086136522028328,0.6437776602478076,0.28654129758994185,3.9237615564855166,2,2019
2.0942460317460316,0.5540674603174602,0.3367842882228984,3.3049798521900366,1.7812499999999998,0.5688988095238094,0.36489370702161406,3.0873964693307947,2,2019
1.1876367966828816,0.6424590217600605,0.2855517149680269,4.049591385312562,1.0693854275136592,0.6576470061586945,0.29956051316894955,3.919718884812502,2,2019
1.236111111111111,0.6200396825396822,0.2725567814936794,4.0223142329346695,1.0436507936507937,0.6234126984126982,0.3193863549044972,3.5410372110980717,2,2019
1.3912196030617086,0.5959589853010906,0.29713780551861324,3.8316444522980806,0.9771083113188378,0.6780766104450318,0.42190894953953173,3.0818944446932592,2,2019
1.8866818488529016,0.5783398328967215,0.30947405312952075,3.6741172361182475,0.8434379217273954,0.6831848852901483,0.379507174659639,3.045043281628633,2,2019
1.1336798980290939,0.6456569876024844,0.2944686975320164,3.9424753157501846,0.9700500867664638,0.6692361576874303,0.32114296506166645,3.705791025069111,2,2019
1.4326628299286566,0.6164449423181761,0.2637881816591344,4.313177619174991,1.273807293546058,0.6331510620156802,0.27321553618925987,4.156888621817531,2,2019
1.2307471087713757,0.6414667695253151,0.29298073770872324,4.064669127423791,1.0864865515312863,0.6581001471577125,0.28266831913642865,4.067707887137051,2,2019
1.1250247202861792,0.6517036345763703,0.3009671583527393,3.9218857376037564,1.0062306950461735,0.6674213920702514,0.3172486006356668,3.754909037752804,2,2019
1.3765250686874047,0.6147132625329623,0.2800974591690619,4.0769880262565605,1.2281741124247878,0.6473587251010765,0.2993362955457232,3.8619561671340352,2,2019
1.3459592243018896,0.6248296567543088,0.28793647857222016,4.060734501663407,1.2409617381853826,0.6496811102099057,0.3185643783249024,3.838382216628031,2,2019
1.5938230686966708,0.6027331946355439,0.2524121162612524,4.470899886851928,1.1174848518694103,0.6540065447852178,0.29700004163095517,4.007129132927942,2,2019
1.104998319958582,0.6547610479116467,0.30547615780138176,3.8850468561094025,0.996344228214196,0.6689361050170576,0.3217599253501553,3.7282400133533993,2,2019
0.9623927505455465,0.6927572577954517,0.3569206716288301,3.435489534631583,0.8040305055095676,0.6936166792908798,0.3653257028336778,3.2747099489280966,2,2019
1.7472807773545123,0.5862139501219159,0.23379688064110302,4.613392792335266,1.4020598364685075,0.6214470409844257,0.2601142266529986,4.333808843114189,2,2019
1.2409470156595357,0.6383100615658371,0.28015084236728893,4.113394291356109,1.0663713102421966,0.6593303222847764,0.29670093997288494,3.9340200698079024,2,2019
1.1902663007222056,0.6427492997511205,0.29006176435212283,3.999957377255158,0.9956683482602555,0.6667588339829604,0.32453363084887005,3.713944374942147,2,2019
2.82967032967033,0.4824499030381384,0.3009854482429344,3.647882958066029,3.271978021978022,0.5171590174531352,0.3502256918450067,3.248254198124314,2,2019
0.5633116883116882,0.745616883116883,0.5118042518157341,2.170833884976593,1.462012987012987,0.6223701298701299,0.36258516846484135,3.188072086941425,2,2019
4.900932400932401,0.332339229398053,0.2685913746237766,3.961150450225731,4.67055167055167,0.35847159376571147,0.26825768013786466,3.954157443232724,2,2019
4.158678086619264,0.45211424388760035,0.3110288630469712,3.6677957384278956,2.5849332040508513,0.5112168079901644,0.3414173643237684,3.3549573500470062,2,2019
4.881168831168831,0.3707724628312864,0.2849582174522477,3.7250882220628942,1.7121753246753246,0.5850162337662338,0.3711230876697278,3.042421315177526,2,2019
5.412946428571429,0.421206165158371,0.26512245505747445,3.988305607273523,5.741964285714285,0.34005858112475756,0.23396708613079129,4.330025545995514,2,2019
0.9757621484743447,0.661072663771565,0.3143153897294481,3.7138522361661024,0.9917371028668326,0.6641627880886801,0.34287680625196804,3.5582124666540964,1,2019
5.925168871376303,0.4080085409601892,0.24019354234993442,4.375118868674264,3.8529059949338587,0.428987946582647,0.2691339253887317,4.042891882825326,1,2019
1.4159237049728197,0.6428577538636497,0.3191348966324947,3.7615873032666634,1.3181726843919876,0.6554538085302017,0.323632827461897,3.706124323318445,1,2019
3.336585782638415,0.45610996897839007,0.2389120566309947,4.327000264113136,2.475100250626567,0.48671942556927084,0.2561852858122684,4.1243980053864355,1,2019
1.2823651095023807,0.635217804082787,0.26540638474590517,4.196995158360785,1.1203456114857921,0.6525873523507522,0.2873479419664216,3.987268299090255,1,2019
0.9119504843189052,0.6737674753864685,0.3310085606074672,3.426516001770787,0.8444027224347592,0.6849449416726305,0.3844678263570431,3.078313876005184,1,2019
1.1027403101342819,0.6522468617442532,0.2962378630605057,3.8957593804736166,0.9204152507219089,0.6808869828370544,0.33399195959160266,3.6113368117767406,1,2019
3.744929469048727,0.47992730332943195,0.19416744578494385,5.139592976765439,2.755928299499958,0.4954822520245295,0.21209933634751965,4.781017534494258,1,2019
1.6296601757201994,0.6057824425101446,0.2860902036738814,4.041473567246499,1.9403737574272757,0.586484922427325,0.2695591546101461,4.214351072166561,1,2019
