year,severity,vv_db_mean,vv_db_std,vh_db_mean,vh_db_std,rvi_mean,rvi_std
2017,1,-46.38744283536585,1.438448541271665,-53.39746570121951,1.454167600495191,0.6798051787585747,0.1585535748287893
2017,1,-45.28116077093909,1.1099042767055807,-52.100754481281726,1.4823216173223812,0.718559846055084,0.23041069893564958
2017,1,-7.165849486626717,0.9338559090233108,-13.092587602309266,0.8778446222409813,0.8250574347778428,0.15649116889404313
2017,1,-7.167302208248025,1.1187555913677893,-12.855379862532905,1.0145305555607975,0.8607432157611875,0.15789714972493252
2017,1,-7.248042990944603,1.29687231192449,-13.089235617897728,1.2804323456032454,0.8411081487482245,0.17631446211884239
2017,1,-7.061788603119249,1.1952839939313866,-12.816571611934515,1.0822575814873496,0.851085901930156,0.16123461181525328
2017,1,-10.91805691189236,2.997843277643566,-16.200130886501736,2.2629043121200425,0.9233782732928241,0.14737827642204668
2017,1,-7.616064566153067,0.9534326119457536,-13.455310962818286,0.7496508108270665,0.8316973227041738,0.09935622522754303
2017,1,-7.434276660839161,1.185412093011616,-13.075697251966783,1.1149114719136903,0.8693576626010708,0.17151808783820224
2017,1,-15.239068031311035,0.0,-18.652462005615234,0.0,1.252144455909729,0.0
2017,1,-6.953122841709621,1.2397849223041013,-12.698662677843128,1.0965154415981357,0.8526449394224688,0.16199740158199571
2017,1,-14.061687469482422,0.0,-18.83201789855957,0.0,1.0001522302627563,0.0
2017,1,-9.868751525878906,0.39253854751615874,-16.052160263061523,0.7516746520996094,0.7775853872299194,0.05173909664154053
2017,1,-9.052001190185546,1.978310980964139,-14.728091430664062,0.8931031753556828,0.8796993255615234,0.28003952732735554
2017,1,-9.741423034667969,1.0289684614574637,-13.574986267089844,1.2195147342776638,1.1763742446899415,0.1557367150954026
2017,1,-7.814100696194556,1.7509753760001268,-13.462286180065524,1.4920224199632364,0.8673749123850176,0.15956056515878267
2017,1,-43.56889147636218,1.409094223430203,-50.912046774839745,1.484947137619508,0.6530134739019932,0.23388784046496278
2017,1,-15.43305492401123,0.0,-19.39083480834961,0.0,1.1469253301620483,0.0
2017,1,-7.633376942970104,1.8866390266135633,-13.302573589146448,1.566971360472433,0.8654515416824632,0.17176237453491996
2017,1,-11.105154037475586,1.137174129486184,-16.77938461303711,0.7720279693603516,0.853625476360321,0.056388795375823975
2017,1,-17.074384689331055,0.0,-19.832813262939453,0.0,1.3853732347488403,0.0
2017,1,-12.650217056274414,2.873176780456554,-17.917224884033203,1.9452770096474512,0.9290475249290466,0.1839836001832607
2017,1,-12.505631446838379,0.0,-16.476789474487305,0.0,1.144407033920288,0.0
2017,1,-7.177978864231318,1.286576842977128,-13.311501591504046,1.2509093133151679,0.7972263951689672,0.17002536671370075
2017,1,-12.741755485534668,0.0,-19.578126907348633,0.0,0.6865120530128479,0.0
2017,1,-15.853509902954102,0.27265167236328125,-18.20721435546875,0.035481452954711015,1.4712930917739868,0.050778865814208984
2017,1,-14.521903991699219,0.41389999003712696,-19.07726287841797,0.507020760573858,1.0384677251180012,0.048159399584156784
2017,1,-7.9100491707785086,1.988668221764904,-13.469696580317983,1.6678521473261883,0.883157964338336,0.18026673273702734
2017,1,-13.486589514690897,3.304647457385006,-17.80039248259171,2.3116604675918464,1.0948074174963909,0.21707174718349517
2017,1,-10.730385780334473,1.6758601541326499,-16.33000946044922,1.0375508007820669,0.86965012550354,0.12731814671959382
2017,1,-14.172162373860678,3.5328740348561603,-18.16305881076389,2.340234612306852,1.1550846099853516,0.23014762586698712
2017,1,-18.138092041015625,1.2666988372802734,-21.58051872253418,0.4613971710205078,1.251934289932251,0.15883952379227803
2017,1,-6.896852657292659,1.3072700975677662,-12.860292540514775,1.1917638444067855,0.8222123748808389,0.17241029772700114
2017,1,-10.646232604980469,0.0,-17.838151931762695,0.0,0.6411985158920288,0.0
2017,1,-7.861345027043269,1.8375432417061943,-13.738901930588943,1.5702400097529337,0.8304884690504808,0.14762541932492773
2017,1,-11.383930969238282,1.4542170205618155,-15.746575927734375,1.4548129674611163,1.0756121635437013,0.10680123345830271
2017,1,-47.685391150336216,2.8074164521080154,-55.004150156099904,2.81366206338382,0.6461398576338857,0.17736376044471164
2017,1,-6.690040841898983,1.1739949400055627,-12.508115384253022,1.0698676533495948,0.8415540707643606,0.16004866837345705
2017,1,-8.733289446149554,0.8174901507588234,-14.421273367745536,1.057437905794894,0.8548539706638881,0.10445994798294495
2017,1,-9.23709233601888,0.5757038674756121,-13.969533284505209,0.5654569304281826,1.0094050566355388,0.09069344792139461
2017,1,-7.352390490080181,1.3529952569311514,-13.207570929276315,1.1755117883416264,0.8358328467921207,0.16281092900916314
2017,1,-9.456052780151367,1.396731518388327,-13.83707046508789,1.3828023351559575,1.0720192193984985,0.10494935104419792
2017,1,-12.380193710327148,2.4401288032532205,-18.309284210205078,1.5413284301757812,0.8217764496803284,0.13415294885635376
2017,1,-7.065840904158775,1.1033764217304942,-12.77947813091856,1.0147288140584318,0.8552537397904829,0.14763686758290367
2017,1,-13.240314483642578,0.0,-17.249427795410156,0.0,1.1372803449630737,0.0
2017,1,-12.667236328125,1.5916386677204764,-17.68407440185547,1.0128619798369145,0.9687817891438802,0.16512477147167112
2017,1,-11.4129638671875,2.3131229360733294,-15.673022678920201,2.374283733901273,1.0956179755074638,0.13089031773944795
2017,1,-12.689824104309082,0.0,-17.191875457763672,0.0,1.0471985340118408,0.0
2017,1,-13.466087341308594,0.0,-17.27666664123535,0.0,1.1748524904251099,0.0
2017,1,-7.028175038739669,1.0710974551995147,-13.025690857438017,1.0215473826166401,0.8147157274987087,0.15696001964553385
2017,1,-9.148691177368164,2.3090439142689085,-15.260374069213867,2.1841995595670674,0.7933298349380493,0.11786577119773496
2017,1,-7.144034759253451,1.203438922909901,-12.814187970514428,1.1345925819524205,0.8648822243569636,0.16957330570579215
2017,1,-7.625504125718524,2.8916332847191235,-13.304268843871686,2.847133543789416,0.8645359508274615,0.17645984067283707
2017,1,-15.005260836693548,10.73919003909472,-20.666346396169356,10.684763263228083,0.8731978221606183,0.22551055491865718
2017,1,-7.347013103428171,1.6317439058651673,-13.00771775886194,1.4083758588626416,0.8649120046131646,0.1616447450634547
2017,1,-17.589914957682293,0.44354863167136904,-20.25821812947591,0.7617961769239375,1.4070372581481934,0.13562821623569654
2017,1,-8.830452919006348,2.9801594920348085,-14.586952209472656,1.7526302355142254,0.8627471923828125,0.2666511001497736
2017,1,-7.153918796115452,1.4919088943584702,-13.026119656032986,1.4592586440024449,0.831313345167372,0.14690693685149459
2017,1,-9.940393829345703,2.0954149014950443,-15.725677490234375,1.609645341547316,0.8415106773376465,0.12225735781660026
2017,1,-12.030854225158691,0.0,-17.55843734741211,0.0,0.8751318454742432,0.0
2017,1,-6.902327060699463,1.3292955606376315,-12.846805572509766,1.2509316287601495,0.816101610660553,0.10197178069175229
2017,1,-6.4696044921875,1.2658742066519488,-12.550327451889125,1.1999461487804133,0.8041122350315589,0.1669137205621143
2017,1,-11.572032928466797,1.602482795715332,-16.317211151123047,1.2064757347107875,1.0060579776763916,0.0685807466506958
2017,1,-7.185414907094595,0.9857496457647906,-12.720743243243243,0.9002219762262451,0.8836222550675675,0.1557061834868578
2017,1,-10.879475911458334,2.7943199478946568,-17.880232493082683,0.9171662346645525,0.6992505391438802,0.23916489933269608
2017,1,-12.713279724121094,0.0,-16.966745376586914,0.0,1.0920461416244507,0.0
2017,1,-9.96739329462466,2.8232340308969204,-14.37013576341712,2.364948680964865,1.07769543191661,0.21173854756096994
2017,1,-13.31683349609375,1.105177879333496,-17.428495407104492,1.0270137786865234,1.1182169914245605,0.014498770237091512
2017,1,-9.0373679713199,2.067421803691491,-13.452485737047697,1.9063785437656715,1.0777754532663446,0.23066045757692585
2017,1,-13.995867729187012,0.0,-18.890277862548828,0.0,0.9788756966590881,0.0
2017,1,-10.839282565646702,2.3014192878181987,-16.239317152235245,2.0913152311091636,0.9026155471801758,0.12753683436637914
2017,1,-10.84525203704834,0.0,-16.337797164916992,0.0,0.8806599378585815,0.0
2017,1,-10.637725194295248,2.5617414149049433,-15.038645426432291,1.8741408901209262,1.0714260737101238,0.1475300907232524
2017,1,-9.005945205688477,0.0,-14.315987586975098,0.0,0.9098588824272156,0.0
2017,1,-15.649837493896484,0.0,-19.868410110473633,0.0,1.0984362363815308,0.0
2017,1,-10.895105634416852,3.028346617096132,-16.853512355259486,2.3085851050396418,0.8198249680655343,0.1610335467048291
2017,1,-7.596213932511004,1.491454447432374,-13.162512565885997,1.358853321306358,0.8831845414979894,0.18087644195726085
2017,1,-15.572043418884277,0.0,-20.50249481201172,0.0,0.9727529883384705,0.0
2017,1,-12.29953670501709,0.0,-19.062641143798828,0.0,0.6961591839790344,0.0
2017,1,-8.214859962463379,2.130220116383945,-13.9918212890625,1.7076471362609706,0.8549977540969849,0.20884480007227968
2017,1,-10.341313362121582,2.576161909966539,-15.12291145324707,2.23216589083811,1.0001890659332275,0.07868414500255588
2017,1,-11.081331253051758,1.500483989715652,-15.982020378112793,0.31361865997314453,0.9918009042739868,0.20162221789360266
2017,1,-7.592304635555186,1.7920425433786615,-13.184162545711436,1.4261916673517503,0.8855608676342254,0.20994770498517734
2017,1,-11.357630729675293,1.4643354339316923,-17.39041519165039,1.2488291458945202,0.7994565367698669,0.0514886249110255
2017,1,-15.332841491699218,0.3780254114064286,-21.038909912109375,0.48580042708133264,0.8518176078796387,0.10352348475081548
2017,1,-10.088458379109701,0.642841982550058,-15.243707021077475,1.4410646059174317,0.9440554777781168,0.15164975120710078
2017,1,-7.415301172866434,1.0556232854365284,-13.143148199555837,0.8783439193570212,0.8543837494051396,0.1609857217331877
2017,1,-8.61353023468502,2.5107721513998005,-13.92794460720486,2.3727433734212164,0.9175318157862103,0.1472240809229469
2017,1,-13.824176788330078,0.16902542114257812,-18.567054748535156,0.9126920700078225,1.0164387226104736,0.18716323375701904
2017,1,-15.026520729064941,0.05259227752685547,-20.019309997558594,0.20637130737304688,0.9628989100456238,0.043571650981903076
2017,1,-15.122475624084473,0.7522034862548336,-20.12939453125,0.45293471574708705,0.9619498252868652,0.07551434975794426
2017,1,-11.005324363708496,0.0,-16.27482795715332,0.0,0.9164368510246277,0.0
2017,1,-14.32435131072998,0.0,-20.12140655517578,0.0,0.8334518671035767,0.0
2017,1,-7.193325135766006,1.0028384434680226,-12.305463589303862,0.9375551444282784,0.9536364795715828,0.17691477072611705
2017,1,-13.100351333618164,2.2502874787410154,-18.244800567626953,2.180487031606229,0.9394325017929077,0.08216381209232415
2017,1,-8.106731093932535,1.59761667382184,-13.986336110908294,1.47380703836049,0.8323782091942903,0.16139069119516666
2017,1,-7.371154471512076,1.2085432304496038,-12.947072922019528,1.229470474826368,0.8808160293751606,0.1766517533134957
2017,1,-32.68703287478336,14.044489473315801,-38.6277824415078,14.458921011463266,0.8268608741165241,0.1923917419831787
2017,1,-32.89226993139342,15.224520750862677,-39.0746872782115,15.72866585717922,0.7949509269835285,0.20129201866755606
2017,1,-49.41325073242187,0.22971687032814117,-53.05888061523437,0.38041982718844647,1.2089542388916015,0.095929035342679
2017,1,-45.21749173677885,1.0233284564623346,-53.08827874599359,0.9063200449427995,0.5710667341183393,0.11954618834932045
2017,1,-43.92058563232422,0.2547955685760197,-51.01244354248047,0.425802027628631,0.6546465158462524,0.03970764838740013
2017,1,-10.47432804107666,0.0,-13.465875625610352,0.0,1.3371741771697998,0.0
2017,1,-39.083465576171875,0.21931066845701133,-43.576712472098215,0.35100070843564035,1.0491055761064803,0.03316482721334883
2017,1,-9.007479349772135,1.336053797802804,-14.452994452582466,1.2769542433132826,0.8911616007486979,0.08543272293090795
2017,1,-8.39293964092548,1.9981260397579885,-13.661821805513823,2.02981205992424,0.9294897959782527,0.18190106055581018
2017,1,-43.821922302246094,0.3574346866188022,-49.457618713378906,0.5155061820823814,0.8591793775558472,0.047746069771852036
2017,1,-42.87797619047619,1.1894877550129679,-49.13246372767857,0.5181602140303516,0.7810160319010416,0.1802254024406976
2017,1,-43.02277374267578,0.0,-48.643531799316406,0.0,0.8605534434318542,0.0
2017,1,-43.208370208740234,0.0,-49.24418640136719,0.0,0.7977601885795593,0.0
2017,1,-11.798285484313965,0.0,-17.974647521972656,0.0,0.777292788028717,0.0
2017,1,-12.28899097442627,1.1321706771850586,-17.64708709716797,2.111378192901665,0.9118083715438843,0.15746071934700295
2017,2,-17.595787974253593,16.224426448416466,-23.653501919092424,16.678080109617845,0.8092768561487381,0.17599636469525418
2017,2,-7.198404764089677,1.077396567817962,-12.748915567822452,1.003916548159619,0.8808583823342557,0.15091029516059504
2017,2,-13.150388717651367,1.1990995407104492,-18.15082550048828,0.17854881286621094,0.9713542461395264,0.17141151428222656
2017,2,-6.527201725886418,0.9204445149215662,-12.181607759915865,0.8274030570067256,0.8649135002723107,0.15308883941453993
2017,2,-6.980096052234299,1.0136818222071495,-12.781638198757763,1.0181372141917817,0.8437435131717995,0.16015833733233478
2017,2,-8.367524147033691,0.5366556644440227,-13.803630828857422,0.24968481063888306,0.8904553651809692,0.04570871591567993
2017,2,-6.890403099411464,1.1145371365894714,-12.670921427200614,1.0411652201602015,0.8470605793604465,0.15940391003317225
2017,2,-7.143450837260736,1.3208810616896085,-13.018173560464442,1.217417711497836,0.8336741355875306,0.16384300108505165
2017,2,-36.98939067764882,14.112929593958517,-43.49779576937477,14.642532001397022,0.7490881516754024,0.1904853481581786
2017,2,-41.74241943359375,1.3001370180715413,-47.29267578125,1.3515733288309713,0.8884990692138672,0.2033475040269945
2017,2,-7.276823459975843,1.4437676587285944,-12.88464488168442,1.2652041597053878,0.8743471711320961,0.169476810519485
2017,2,-7.884291076660157,1.6483744126503073,-14.40325927734375,1.5342085584279999,0.7362377166748046,0.11531350886346045
2017,2,-14.400428771972656,0.0,-19.420612335205078,0.0,0.9576231837272644,0.0
2017,2,-11.849674224853516,2.1918258666992188,-17.710128784179688,1.3036317825320871,0.8318794965744019,0.1338041722774539
2017,2,-7.036622939803875,1.3949151317900426,-13.115022078804348,1.224115118533128,0.8042290440579218,0.16393501670292782
2017,2,-8.17346477508545,0.0,-14.710692405700684,0.0,0.7265738248825073,0.0
2017,2,-6.971227134146342,1.2505956334743762,-12.559328365693196,1.103186453913488,0.8772241398979059,0.16586403222292467
2017,2,-7.408151626586914,0.0,-12.872523307800293,0.0,0.8851232528686523,0.0
2017,2,-6.9600456412874365,1.2026842834752955,-12.83222268815636,1.14775760284821,0.8340601526035589,0.16205047499562356
2017,2,-11.773404439290365,0.5969358463244682,-16.859771728515625,0.7352045697804075,0.9497435092926025,0.0957887060189051
2017,2,-6.956048520088441,1.160202689797986,-12.711911974884869,1.0713890594648796,0.8513484419090431,0.1632521035260407
2017,2,-7.902769389905427,2.287570764421061,-14.051667865953947,1.9508745037996913,0.7871864218460886,0.11293952291112502
2017,2,-7.22250856875779,1.0851995593083983,-12.999923725072705,1.0440144078504152,0.8485585661611965,0.1659464420628047
